Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
885.7887@23.33,"4","96.51","96.65","54.63","82.29","10","TG(18:0/18:1(9Z)/18:2(9Z,12Z))","C57H104O6","Triacylglycerols","54:3","18:0/18:1/18:2","884.7833","2.1","[M+H]+"
869.7557@23.33,"3","78.04","98.72","99.97","63.43","7","TG(16:0/17:0/18:1(9Z))","C54H102O6","Triacylglycerols","51:1","16:0/17:0/18:1","846.7676","1.3","[M+Na]+"
,"3","76.80","88.42","99.15","59.96","4","TG(16:0/17:0/20:4(5Z,8Z,11Z,14Z))","C56H100O6","Triacylglycerols","53:4","16:0/17:0/20:4","868.7520","4.1","[M+H]+"
907.7715@23.33,"3","78.01","98.94","98.76","63.56","7","TG(18:0/18:1(9Z)/18:2(9Z,12Z))","C57H104O6","Triacylglycerols","54:3","18:0/18:1/18:2","884.7833","1.2","[M+Na]+"
,"3","76.92","89.25","99.66","60.21","4","TG(18:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C59H102O6","Triacylglycerols","56:6","18:0/18:1/20:5","906.7676","3.8","[M+H]+"
966.8469@23.35,"3","73.17","97.95","0.00","67.56","5","TG(18:1(9Z)/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C62H108O6","Triacylglycerols","59:6","18:1/19:1/22:4","948.8146","1.6","[M+NH4]+"
890.8163@23.38,"3","79.26","99.26","99.81","86.82","12","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","1.0","[M+NH4]+"
895.7712@23.43,"3","77.98","98.30","97.99","64.92","9","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","1.5","[M+Na]+"
,"3","76.90","87.44","99.85","63.22","5","TG(17:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H102O6","Triacylglycerols","55:5","17:0/18:1/20:4","894.7676","4.2","[M+H]+"
933.7874@23.57,"3","77.98","99.51","99.88","60.76","7","TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))","C59H106O6","Triacylglycerols","56:4","18:1/18:2/20:1","910.7989","0.8","[M+Na]+"
,"3","77.03","91.28","99.45","58.51","4","TG(18:1(9Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C61H104O6","Triacylglycerols","58:7","18:1/20:1/20:5","932.7833","3.4","[M+H]+"
978.8476@23.59,"3","73.50","99.30","0.00","71.42","5","TG(18:1(9Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C63H108O6","Triacylglycerols","60:7","18:1/20:1/22:5","960.8146","0.9","[M+NH4]+"
928.8321@23.64,"3","78.89","99.50","98.84","80.06","13","TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))","C59H106O6","Triacylglycerols","56:4","18:1/18:2/20:1","910.7989","0.8","[M+NH4]+"
843.7406@23.71,"3","78.01","99.65","99.98","60.85","7","TG(16:0/16:0/17:0)","C52H100O6","Triacylglycerols","49:0","16:0/16:0/17:0","820.7520","0.7","[M+Na]+"
,"3","77.09","91.48","98.76","60.04","4","TG(16:0/17:0/18:3(6Z,9Z,12Z))","C54H98O6","Triacylglycerols","51:3","16:0/17:0/18:3","842.7363","3.6","[M+H]+"
838.7854@23.72,"3","78.76","99.79","99.94","75.74","7","TG(16:0/16:0/17:0)","C52H100O6","Triacylglycerols","49:0","16:0/16:0/17:0","820.7520","0.5","[M+NH4]+"
869.7564@23.77,"3","78.14","99.78","99.93","63.40","7","TG(16:0/17:0/18:1(9Z))","C54H102O6","Triacylglycerols","51:1","16:0/17:0/18:1","846.7676","0.5","[M+Na]+"
,"3","77.14","92.24","98.48","59.91","4","TG(16:0/17:0/20:4(5Z,8Z,11Z,14Z))","C56H100O6","Triacylglycerols","53:4","16:0/17:0/20:4","868.7520","3.3","[M+H]+"
864.8011@23.78,"3","79.16","99.82","99.43","84.18","12","TG(16:0/17:0/18:1(9Z))","C54H102O6","Triacylglycerols","51:1","16:0/17:0/18:1","846.7676","0.5","[M+NH4]+"
954.8477@23.80,"3","78.42","99.53","93.22","76.07","12","TG(18:1(9Z)/20:1(11Z)/20:3(8Z,11Z,14Z))","C61H108O6","Triacylglycerols","58:5","18:1/20:1/20:3","936.8146","0.8","[M+NH4]+"
933.7875@23.82,"3","77.95","99.54","99.84","60.02","7","TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:0/18:1/20:3","910.7989","0.8","[M+Na]+"
,"3","76.95","91.41","98.14","58.04","4","TG(18:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C61H104O6","Triacylglycerols","58:7","18:0/20:3/20:4","932.7833","3.3","[M+H]+"
928.8321@23.83,"4","99.21","99.61","99.54","85.45","12","TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:0/18:1/20:3","910.7989","0.7","[M+NH4]+"
890.8167@23.84,"3","78.98","99.81","98.31","81.76","13","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","0.5","[M+NH4]+"
895.7719@23.84,"3","78.05","99.69","99.88","61.68","7","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","0.6","[M+Na]+"
,"3","77.17","91.90","98.87","60.75","4","TG(17:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H102O6","Triacylglycerols","55:5","17:0/18:1/20:4","894.7676","3.3","[M+H]+"
916.8321@23.86,"3","79.17","99.57","98.61","85.68","14","TG(18:1(9Z)/18:1(9Z)/19:1(9Z))","C58H106O6","Triacylglycerols","55:3","18:1/18:1/19:1","898.7989","0.7","[M+NH4]+"
959.8033@23.88,"3","71.94","92.44","0.00","53.90","2","TG(18:1(9Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C63H106O6","Triacylglycerols","60:8","18:1/20:1/22:6","958.7989","3.1","[M+H]+"
921.7874@23.88,"3","78.07","99.48","99.04","63.32","7","TG(18:1(9Z)/18:1(9Z)/19:1(9Z))","C58H106O6","Triacylglycerols","55:3","18:1/18:1/19:1","898.7989","0.8","[M+Na]+"
,"3","77.22","91.12","99.96","62.12","4","TG(18:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C60H104O6","Triacylglycerols","57:6","18:1/19:1/20:4","920.7833","3.4","[M+H]+"
933.7879@24.14,"3","72.83","99.96","0.00","56.67","5","TG(18:0/18:0/20:4(5Z,8Z,11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:0/18:0/20:4","910.7989","0.2","[M+Na]+"
,"3","72.25","93.79","0.00","57.40","4","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","C61H104O6","Triacylglycerols","58:7","18:1/20:3/20:3","932.7833","2.8","[M+H]+"
895.7722@24.14,"3","77.95","99.90","99.91","59.26","7","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","0.4","[M+Na]+"
,"3","77.16","93.16","98.14","58.81","4","TG(17:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H102O6","Triacylglycerols","55:5","17:0/18:1/20:4","894.7676","3.0","[M+H]+"
980.8641@24.14,"3","78.43","100.00","99.00","69.67","8","TG(18:1(9Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))","C63H110O6","Triacylglycerols","60:6","18:1/20:1/22:4","962.8302","0.1","[M+NH4]+"
890.8168@24.15,"3","78.27","99.91","88.79","76.70","11","TG(16:0/18:1(9Z)/19:1(9Z))","C56H104O6","Triacylglycerols","53:2","16:0/18:1/19:1","872.7833","0.3","[M+NH4]+"
895.7722@24.21,"3","76.94","93.12","95.88","56.62","4","TG(17:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H102O6","Triacylglycerols","55:5","17:0/18:1/20:4","894.7676","3.1","[M+H]+"
916.8324@24.31,"3","78.95","99.87","99.56","79.75","14","TG(18:1(9Z)/18:1(9Z)/19:1(9Z))","C58H106O6","Triacylglycerols","55:3","18:1/18:1/19:1","898.7989","0.4","[M+NH4]+"
921.7878@24.31,"3","77.93","99.84","99.52","59.40","7","TG(18:1(9Z)/18:1(9Z)/19:1(9Z))","C58H106O6","Triacylglycerols","55:3","18:1/18:1/19:1","898.7989","0.4","[M+Na]+"
,"3","77.22","92.83","99.81","58.83","4","TG(18:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C60H104O6","Triacylglycerols","57:6","18:1/19:1/20:4","920.7833","3.1","[M+H]+"
942.8483@24.33,"3","78.53","99.98","99.75","70.87","6","TG(18:1(9Z)/19:1(9Z)/20:2(11Z,14Z))","C60H108O6","Triacylglycerols","57:4","18:1/19:1/20:2","924.8146","0.2","[M+NH4]+"
942.8482@24.33,"3","78.45","99.96","99.57","69.50","6","TG(18:1(9Z)/19:1(9Z)/20:2(11Z,14Z))","C60H108O6","Triacylglycerols","57:4","18:1/19:1/20:2","924.8146","0.2","[M+NH4]+"
933.7878@24.33,"3","77.84","99.87","99.28","57.86","6","TG(16:0/18:0/22:4(7Z,10Z,13Z,16Z))","C59H106O6","Triacylglycerols","56:4","16:0/18:0/22:4","910.7989","0.4","[M+Na]+"
,"3","77.13","93.05","99.94","56.65","4","TG(16:0/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C61H104O6","Triacylglycerols","58:7","16:0/20:3/22:4","932.7833","3.0","[M+H]+"
985.8191@24.35,"3","76.91","99.91","84.67","53.65","2","TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C63H110O6","Triacylglycerols","60:6","20:1/20:1/20:4","962.8302","0.3","[M+Na]+"
,"3","76.62","93.55","91.39","53.86","2","TG(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","C65H108O6","Triacylglycerols","62:9","18:1/22:4/22:4","984.8146","2.8","[M+H]+"
980.8639@24.35,"4","98.87","99.97","92.67","84.87","10","TG(18:1(9Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))","C63H110O6","Triacylglycerols","60:6","18:1/20:1/22:4","962.8302","0.2","[M+NH4]+"
852.8014@24.38,"3","78.98","99.98","99.89","79.69","9","TG(16:0/16:0/18:0)","C53H102O6","Triacylglycerols","50:0","16:0/16:0/18:0","834.7676","0.2","[M+NH4]+"
954.8481@24.41,"4","99.27","99.89","99.03","86.53","12","TG(18:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C61H108O6","Triacylglycerols","58:5","18:0/18:1/22:4","936.8146","0.4","[M+NH4]+"
959.8035@24.42,"3","77.03","93.63","96.14","57.27","4","TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C63H106O6","Triacylglycerols","60:8","18:0/20:4/22:4","958.7989","2.8","[M+H]+"
950.9106@24.58,"3","77.87","99.80","99.35","58.42","2","TG(16:0/19:0/22:0)","C60H116O6","Triacylglycerols","57:0","16:0/19:0/22:0","932.8772","0.5","[M+NH4]+"
857.7558@24.81,"3","78.11","98.82","99.76","64.81","7","TG(16:0/16:0/18:0)","C53H102O6","Triacylglycerols","50:0","16:0/16:0/18:0","834.7676","1.3","[M+Na]+"
,"3","76.99","88.64","99.40","63.15","4","TG(16:0/18:0/18:3(6Z,9Z,12Z))","C55H100O6","Triacylglycerols","52:3","16:0/18:0/18:3","856.7520","4.1","[M+H]+"
852.8001@24.85,"3","78.96","98.22","99.80","82.92","9","TG(16:0/16:0/18:0)","C53H102O6","Triacylglycerols","50:0","16:0/16:0/18:0","834.7676","1.6","[M+NH4]+"
883.7712@24.90,"3","77.88","98.45","96.40","64.35","7","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","1.4","[M+Na]+"
,"3","76.38","87.76","91.62","60.42","4","TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))","C57H102O6","Triacylglycerols","54:4","16:0/18:0/20:4","882.7676","4.2","[M+H]+"
861.7885@24.90,"3","73.43","95.82","0.00","76.94","7","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","2.4","[M+H]+"
935.8020@24.91,"3","77.64","96.87","95.51","63.64","7","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","2.0","[M+Na]+"
,"3","76.07","84.51","90.16","62.19","4","TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C61H106O6","Triacylglycerols","58:6","18:1/20:1/20:4","934.7989","4.6","[M+H]+"
909.7866@24.91,"3","77.85","97.68","98.54","63.01","7","TG(16:0/18:1(9Z)/20:1(11Z))","C57H106O6","Triacylglycerols","54:2","16:0/18:1/20:1","886.7989","1.7","[M+Na]+"
,"3","76.58","86.08","99.98","59.55","4","TG(16:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","16:0/20:1/20:4","908.7833","4.4","[M+H]+"
861.7880@24.92,"3","76.96","93.65","73.71","78.22","8","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","3.0","[M+H]+"
878.8158@24.92,"3","79.18","98.38","99.55","87.39","12","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","1.5","[M+NH4]+"
930.8466@24.93,"3","78.99","96.83","98.05","88.08","14","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","2.0","[M+NH4]+"
861.7882@24.94,"3","77.95","94.82","93.00","76.41","7","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","2.7","[M+H]+"
883.7713@24.97,"3","77.94","98.60","97.43","64.26","7","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","1.4","[M+Na]+"
,"3","76.82","88.17","99.72","60.41","4","TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))","C57H102O6","Triacylglycerols","54:4","16:0/18:0/20:4","882.7676","4.1","[M+H]+"
857.7558@24.98,"3","77.72","98.96","93.09","63.38","7","TG(16:0/16:0/18:0)","C53H102O6","Triacylglycerols","50:0","16:0/16:0/18:0","834.7676","1.2","[M+Na]+"
,"3","76.33","89.04","86.85","61.66","4","TG(16:0/18:0/18:3(6Z,9Z,12Z))","C55H100O6","Triacylglycerols","52:3","16:0/18:0/18:3","856.7520","4.0","[M+H]+"
904.8314@24.99,"3","79.08","98.16","99.26","86.10","13","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","1.5","[M+NH4]+"
932.8589@24.99,"3","75.63","77.82","90.40","66.57","4","TG(18:1(9Z)/18:1(9Z)/20:0)","C59H110O6","Triacylglycerols","56:2","18:1/18:1/20:0","914.8302","5.6","[M+NH4]+"
935.8017@25.00,"3","77.52","96.11","93.70","64.46","9","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","2.2","[M+Na]+"
,"3","76.33","83.04","97.86","62.71","5","TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C61H106O6","Triacylglycerols","58:6","18:1/20:1/20:4","934.7989","4.8","[M+H]+"
887.8045@25.00,"4","99.00","97.29","99.24","86.14","12","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","1.9","[M+H]+"
887.8046@25.01,"4","96.16","97.47","42.86","85.39","12","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","1.8","[M+H]+"
909.7865@25.02,"3","77.89","97.41","99.84","63.25","7","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","1.8","[M+Na]+"
,"3","76.62","85.48","99.46","61.90","4","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:0/18:1/20:4","908.7833","4.5","[M+H]+"
909.7864@25.04,"3","77.80","97.23","96.84","64.76","9","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","1.9","[M+Na]+"
,"3","76.63","85.09","99.47","62.97","5","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:0/18:1/20:4","908.7833","4.5","[M+H]+"
980.8618@25.08,"3","75.67","95.54","63.08","59.20","3","TG(18:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C63H110O6","Triacylglycerols","60:6","18:0/20:1/22:5","962.8302","2.3","[M+NH4]+"
930.8476@25.41,"3","78.83","99.26","99.91","78.16","14","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","1.0","[M+NH4]+"
935.8028@25.42,"3","77.78","99.00","96.42","61.10","7","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","1.1","[M+Na]+"
,"3","76.92","89.54","99.31","59.93","4","TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C61H106O6","Triacylglycerols","58:6","18:1/20:1/20:4","934.7989","3.7","[M+H]+"
961.8184@25.46,"3","76.48","89.85","93.66","56.32","4","TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))","C63H108O6","Triacylglycerols","60:7","18:2/20:4/22:1","960.8146","3.6","[M+H]+"
956.8633@25.47,"3","78.77","99.44","97.17","79.43","12","TG(18:1(9Z)/18:2(9Z,12Z)/22:1(11Z))","C61H110O6","Triacylglycerols","58:4","18:1/18:2/22:1","938.8302","0.8","[M+NH4]+"
961.8186@25.49,"3","76.45","90.59","91.87","55.88","3","TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))","C63H108O6","Triacylglycerols","60:7","18:1/20:5/22:1","960.8146","3.4","[M+H]+"
866.8165@25.52,"3","78.82","99.61","99.99","77.27","6","TG(16:0/17:0/18:0)","C54H104O6","Triacylglycerols","51:0","16:0/17:0/18:0","848.7833","0.7","[M+NH4]+"
904.8322@25.54,"3","79.00","99.70","99.72","80.93","13","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","0.6","[M+NH4]+"
909.7875@25.54,"3","77.99","99.60","99.77","60.93","7","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","0.7","[M+Na]+"
,"3","77.12","91.54","99.54","59.82","4","TG(18:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:0/18:2/20:3","908.7833","3.4","[M+H]+"
930.8478@25.61,"3","79.01","99.67","99.85","81.09","13","TG(18:1(9Z)/18:2(9Z,12Z)/20:0)","C59H108O6","Triacylglycerols","56:3","18:1/18:2/20:0","912.8146","0.6","[M+NH4]+"
892.8322@25.61,"3","78.91","99.70","99.42","79.33","10","TG(17:0/18:0/18:1(9Z))","C56H106O6","Triacylglycerols","53:1","17:0/18:0/18:1","874.7989","0.6","[M+NH4]+"
897.7876@25.62,"3","75.66","92.08","70.53","58.54","4","TG(17:0/18:0/20:4(5Z,8Z,11Z,14Z))","C58H104O6","Triacylglycerols","55:4","17:0/18:0/20:4","896.7833","3.3","[M+H]+"
918.8479@25.65,"3","78.53","99.76","95.83","75.16","7","TG(17:0/18:1(9Z)/20:1(11Z))","C58H108O6","Triacylglycerols","55:2","17:0/18:1/20:1","900.8146","0.6","[M+NH4]+"
935.8032@25.66,"3","77.07","91.81","99.75","58.00","4","TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))","C61H106O6","Triacylglycerols","58:6","18:2/20:0/20:4","934.7989","3.2","[M+H]+"
930.8479@26.00,"3","78.57","99.68","97.45","74.65","9","TG(18:1(9Z)/18:2(9Z,12Z)/20:0)","C59H108O6","Triacylglycerols","56:3","18:1/18:2/20:0","912.8146","0.6","[M+NH4]+"
982.8797@26.07,"3","76.29","100.00","57.50","68.34","5","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:1(11Z))","C63H112O6","Triacylglycerols","60:5","18:1/20:3/22:1","964.8459","0.1","[M+NH4]+"
982.8795@26.09,"3","78.32","99.96","98.36","68.13","5","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:1(11Z))","C63H112O6","Triacylglycerols","60:5","18:1/20:3/22:1","964.8459","0.2","[M+NH4]+"
866.8166@26.13,"3","78.67","99.66","96.54","77.55","7","TG(16:0/17:0/18:0)","C54H104O6","Triacylglycerols","51:0","16:0/17:0/18:0","848.7833","0.7","[M+NH4]+"
944.8636@26.16,"3","78.23","99.81","87.85","77.18","8","TG(18:1(9Z)/19:1(9Z)/20:1(11Z))","C60H110O6","Triacylglycerols","57:3","18:1/19:1/20:1","926.8302","0.5","[M+NH4]+"
897.7875@26.19,"3","77.85","99.61","98.29","59.48","7","TG(17:0/18:0/18:1(9Z))","C56H106O6","Triacylglycerols","53:1","17:0/18:0/18:1","874.7989","0.7","[M+Na]+"
,"3","77.02","91.52","99.91","57.55","4","TG(17:0/18:0/20:4(5Z,8Z,11Z,14Z))","C58H104O6","Triacylglycerols","55:4","17:0/18:0/20:4","896.7833","3.4","[M+H]+"
892.8322@26.20,"3","78.42","99.66","92.42","76.63","9","TG(17:0/18:0/18:1(9Z))","C56H106O6","Triacylglycerols","53:1","17:0/18:0/18:1","874.7989","0.7","[M+NH4]+"
949.8188@26.20,"3","76.67","91.50","97.18","53.31","1","TG(18:1(9Z)/19:0/22:5(7Z,10Z,13Z,16Z,19Z))","C62H108O6","Triacylglycerols","59:6","18:1/19:0/22:5","948.8146","3.3","[M+H]+"
944.8636@26.20,"3","73.62","99.74","0.00","72.92","6","TG(18:1(9Z)/19:1(9Z)/20:1(11Z))","C60H110O6","Triacylglycerols","57:3","18:1/19:1/20:1","926.8302","0.6","[M+NH4]+"
918.8478@26.25,"3","78.84","99.64","99.93","77.68","9","TG(18:0/18:1(9Z)/19:1(9Z))","C58H108O6","Triacylglycerols","55:2","18:0/18:1/19:1","900.8146","0.7","[M+NH4]+"
944.8636@26.68,"3","78.09","99.73","93.74","68.54","4","TG(18:1(9Z)/19:1(9Z)/20:1(11Z))","C60H110O6","Triacylglycerols","57:3","18:1/19:1/20:1","926.8302","0.6","[M+NH4]+"
970.8794@26.78,"3","77.88","99.86","99.73","58.21","2","TG(18:1(9Z)/19:0/22:3(10Z,13Z,16Z))","C62H112O6","Triacylglycerols","59:4","18:1/19:0/22:3","952.8459","0.4","[M+NH4]+"
982.8794@27.01,"3","73.42","99.88","0.00","68.58","5","TG(18:1(9Z)/20:0/22:4(7Z,10Z,13Z,16Z))","C63H112O6","Triacylglycerols","60:5","18:1/20:0/22:4","964.8459","0.4","[M+NH4]+"
963.8339@27.48,"3","72.89","98.57","0.00","60.63","7","TG(18:1(9Z)/18:1(9Z)/22:1(11Z))","C61H112O6","Triacylglycerols","58:3","18:1/18:1/22:1","940.8459","1.3","[M+Na]+"
,"3","71.85","88.47","0.00","60.01","4","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))","C63H110O6","Triacylglycerols","60:6","18:1/20:4/22:1","962.8302","3.8","[M+H]+"
937.8182@27.49,"3","76.71","88.08","99.37","58.67","4","TG(18:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C61H108O6","Triacylglycerols","58:5","18:0/20:1/20:4","936.8146","3.9","[M+H]+"
932.8630@27.50,"3","79.00","98.81","99.65","82.67","13","TG(18:0/18:1(9Z)/20:1(11Z))","C59H110O6","Triacylglycerols","56:2","18:0/18:1/20:1","914.8302","1.2","[M+NH4]+"
963.8337@27.50,"3","77.72","98.12","96.59","61.64","7","TG(18:1(9Z)/18:1(9Z)/22:1(11Z))","C61H112O6","Triacylglycerols","58:3","18:1/18:1/22:1","940.8459","1.5","[M+Na]+"
,"3","76.73","87.37","99.33","60.57","4","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))","C63H110O6","Triacylglycerols","60:6","18:1/20:4/22:1","962.8302","4.0","[M+H]+"
958.8785@27.51,"3","74.04","98.64","0.00","83.61","14","TG(18:1(9Z)/18:1(9Z)/22:1(11Z))","C61H112O6","Triacylglycerols","58:3","18:1/18:1/22:1","940.8459","1.3","[M+NH4]+"
958.8785@27.52,"3","79.00","98.56","99.93","83.00","13","TG(18:1(9Z)/18:1(9Z)/22:1(11Z))","C61H112O6","Triacylglycerols","58:3","18:1/18:1/22:1","940.8459","1.3","[M+NH4]+"
885.7870@27.54,"3","77.88","98.70","97.10","63.14","7","TG(16:0/18:0/18:0)","C55H106O6","Triacylglycerols","52:0","16:0/18:0/18:0","862.7989","1.3","[M+Na]+"
,"3","76.91","88.44","99.58","61.65","4","TG(16:0/18:0/20:3(8Z,11Z,14Z))","C57H104O6","Triacylglycerols","54:3","16:0/18:0/20:3","884.7833","4.0","[M+H]+"
880.8317@27.54,"3","78.94","98.91","99.21","81.71","9","TG(16:0/18:0/18:0)","C55H106O6","Triacylglycerols","52:0","16:0/18:0/18:0","862.7989","1.2","[M+NH4]+"
885.7870@27.54,"3","73.03","98.77","0.00","63.13","7","TG(16:0/18:0/18:0)","C55H106O6","Triacylglycerols","52:0","16:0/18:0/18:0","862.7989","1.3","[M+Na]+"
,"3","71.95","88.65","0.00","61.65","4","TG(16:0/18:0/20:3(8Z,11Z,14Z))","C57H104O6","Triacylglycerols","54:3","16:0/18:0/20:3","884.7833","4.0","[M+H]+"
889.8200@27.61,"3","73.09","96.65","0.00","68.48","4","TG(18:0/18:0/18:1(9Z))","C57H108O6","Triacylglycerols","54:1","18:0/18:0/18:1","888.8146","2.1","[M+H]+"
906.8473@27.63,"3","78.81","98.86","99.13","79.45","10","TG(18:0/18:0/18:1(9Z))","C57H108O6","Triacylglycerols","54:1","18:0/18:0/18:1","888.8146","1.2","[M+NH4]+"
911.8026@27.63,"3","77.99","98.72","99.42","62.87","7","TG(18:0/18:0/18:1(9Z))","C57H108O6","Triacylglycerols","54:1","18:0/18:0/18:1","888.8146","1.3","[M+Na]+"
,"3","76.78","88.64","96.71","61.63","4","TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:0/18:1/20:3","910.7989","3.9","[M+H]+"
932.8630@27.67,"3","79.00","98.96","99.37","82.76","12","TG(18:1(9Z)/18:1(9Z)/20:0)","C59H110O6","Triacylglycerols","56:2","18:1/18:1/20:0","914.8302","1.1","[M+NH4]+"
937.8183@27.73,"3","77.89","98.78","98.00","62.19","7","TG(18:1(9Z)/18:1(9Z)/20:0)","C59H110O6","Triacylglycerols","56:2","18:1/18:1/20:0","914.8302","1.2","[M+Na]+"
