Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
,"3","77.37","95.68","96.77","59.27","6","TG(18:1(9Z)/18:1(9Z)/20:0)","C59H110O6","Triacylglycerols","56:2","18:1/18:1/20:0","914.8302","2.3","[M+Na]+"
932.8663@25.72,"3","78.55","95.63","96.32","83.37","13","TG(18:0/18:1(9Z)/20:1(11Z))","C59H110O6","Triacylglycerols","56:2","18:0/18:1/20:1","914.8302","2.3","[M+NH4]+"
960.8956@25.72,"3","72.89","99.96","0.00","57.81","3","TG(18:0/18:1(9Z)/22:1(11Z))","C61H114O6","Triacylglycerols","58:2","18:0/18:1/22:1","942.8615","0.2","[M+NH4]+"
880.8353@25.73,"3","77.73","94.00","91.65","74.95","3","TG(16:0/18:0/18:0)","C55H106O6","Triacylglycerols","52:0","16:0/18:0/18:0","862.7989","2.9","[M+NH4]+"
958.8819@25.75,"3","78.10","95.99","95.44","74.54","5","TG(18:1(9Z)/18:2(9Z,12Z)/22:0)","C61H112O6","Triacylglycerols","58:3","18:1/18:2/22:0","940.8459","2.2","[M+NH4]+"
934.8806@25.83,"3","77.85","99.25","97.53","60.87","3","TG(18:0/18:1(9Z)/20:0)","C59H112O6","Triacylglycerols","56:1","18:0/18:1/20:0","916.8459","1.0","[M+NH4]+"
822.7561@25.83,"3","77.88","97.46","96.76","65.99","3","TG(14:0/16:0/18:1(9Z))","C51H96O6","Triacylglycerols","48:1","14:0/16:0/18:1","804.7207","1.9","[M+NH4]+"
848.7722@25.83,"3","78.06","96.13","96.42","72.45","2","TG(16:0/16:1(9Z)/18:1(9Z))","C53H98O6","Triacylglycerols","50:2","16:0/16:1/18:1","830.7363","2.4","[M+NH4]+"
902.8182@25.84,"3","78.56","98.88","95.99","77.37","3","TG(18:1(6Z)/18:1(9Z)/18:1(6Z))","C57H104O6","Triacylglycerols","54:3","18:1/18:1/18:1","884.7833","1.2","[M+NH4]+"
911.8059@25.84,"3","78.04","99.91","99.70","61.33","4","TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:0/18:1/20:3","910.7989","0.3","[M+H]+"
,"3","77.66","95.93","98.67","62.61","7","TG(18:0/18:0/18:1(9Z))","C57H108O6","Triacylglycerols","54:1","18:0/18:0/18:1","888.8146","2.3","[M+Na]+"
906.8506@25.85,"3","78.44","95.56","96.40","81.29","10","TG(18:0/18:0/18:1(9Z))","C57H108O6","Triacylglycerols","54:1","18:0/18:0/18:1","888.8146","2.4","[M+NH4]+"
972.8974@25.94,"3","77.38","96.24","95.82","59.31","1","TG(18:1(9Z)/19:0/22:2(13Z,16Z))","C62H114O6","Triacylglycerols","59:3","18:1/19:0/22:2","954.8615","2.1","[M+NH4]+"
880.8351@25.95,"3","78.50","94.82","99.31","81.14","7","TG(16:0/18:0/18:0)","C55H106O6","Triacylglycerols","52:0","16:0/18:0/18:0","862.7989","2.7","[M+NH4]+"
885.7903@25.95,"3","78.05","99.94","99.20","61.88","4","TG(16:0/18:0/20:3(8Z,11Z,14Z))","C57H104O6","Triacylglycerols","54:3","16:0/18:0/20:3","884.7833","0.3","[M+H]+"
,"3","77.71","95.59","99.94","63.15","7","TG(16:0/18:0/18:0)","C55H106O6","Triacylglycerols","52:0","16:0/18:0/18:0","862.7989","2.4","[M+Na]+"
920.8664@26.04,"3","77.62","95.20","93.98","68.07","3","TG(17:0/18:0/20:1(11Z))","C58H110O6","Triacylglycerols","55:1","17:0/18:0/20:1","902.8302","2.5","[M+NH4]+"
894.8509@26.10,"3","78.00","94.58","96.87","74.00","4","TG(17:0/18:0/18:0)","C56H108O6","Triacylglycerols","53:0","17:0/18:0/18:0","876.8146","2.7","[M+NH4]+"
946.8827@26.14,"3","77.40","92.13","94.85","68.95","3","TG(18:1(9Z)/18:1(9Z)/21:0)","C60H112O6","Triacylglycerols","57:2","18:1/18:1/21:0","928.8459","3.2","[M+NH4]+"
920.8669@26.25,"3","77.82","93.04","96.59","73.80","3","TG(18:0/18:1(9Z)/19:0)","C58H110O6","Triacylglycerols","55:1","18:0/18:1/19:0","902.8302","3.0","[M+NH4]+"
892.8353@26.26,"3","77.44","94.39","90.91","69.07","3","TG(17:1(9Z)/18:0/18:0)","C56H106O6","Triacylglycerols","53:1","17:1/18:0/18:0","874.7989","2.8","[M+NH4]+"
986.9141@26.33,"3","77.82","92.04","97.88","74.43","4","TG(18:1(9Z)/20:1(11Z)/22:1(11Z))","C63H116O6","Triacylglycerols","60:3","18:1/20:1/22:1","968.8772","3.1","[M+NH4]+"
894.8512@26.36,"3","77.68","93.00","99.92","67.68","3","TG(17:0/18:0/18:0)","C56H108O6","Triacylglycerols","53:0","17:0/18:0/18:0","876.8146","3.1","[M+NH4]+"
908.8668@26.51,"3","77.40","93.42","94.26","66.89","2","TG(16:0/16:0/22:0)","C57H110O6","Triacylglycerols","54:0","16:0/16:0/22:0","890.8302","3.0","[M+NH4]+"
960.8983@26.54,"3","77.72","92.70","96.98","71.98","6","TG(18:1(9Z)/18:1(9Z)/22:0)","C61H114O6","Triacylglycerols","58:2","18:1/18:1/22:0","942.8615","3.0","[M+NH4]+"
965.8537@26.55,"3","77.51","99.76","96.13","54.61","2","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:0)","C63H112O6","Triacylglycerols","60:5","18:1/20:4/22:0","964.8459","0.5","[M+H]+"
,"3","76.89","92.52","98.01","54.77","4","TG(18:1(9Z)/18:1(9Z)/22:0)","C61H114O6","Triacylglycerols","58:2","18:1/18:1/22:0","942.8615","3.0","[M+Na]+"
960.8990@26.55,"3","72.44","88.55","0.00","71.69","6","TG(18:1(9Z)/18:1(9Z)/22:0)","C61H114O6","Triacylglycerols","58:2","18:1/18:1/22:0","942.8615","3.8","[M+NH4]+"
986.9140@26.67,"3","77.18","92.49","99.52","59.07","1","TG(18:1(9Z)/20:0/22:2(13Z,16Z))","C63H116O6","Triacylglycerols","60:3","18:1/20:0/22:2","968.8772","3.0","[M+NH4]+"
939.8378@26.68,"3","76.76","99.90","80.57","54.83","2","TG(18:0/20:0/20:4(5Z,8Z,11Z,14Z))","C61H110O6","Triacylglycerols","58:4","18:0/20:0/20:4","938.8302","0.3","[M+H]+"
934.8825@26.69,"3","77.85","93.30","97.40","73.02","5","TG(18:0/18:1(9Z)/20:0)","C59H112O6","Triacylglycerols","56:1","18:0/18:1/20:0","916.8459","2.9","[M+NH4]+"
960.8983@26.71,"3","76.27","92.74","78.03","61.82","2","TG(18:1(9Z)/18:1(9Z)/22:0)","C61H114O6","Triacylglycerols","58:2","18:1/18:1/22:0","942.8615","3.0","[M+NH4]+"
908.8667@26.82,"3","78.05","93.58","96.79","77.07","5","TG(16:0/18:0/20:0)","C57H110O6","Triacylglycerols","54:0","16:0/18:0/20:0","890.8302","2.9","[M+NH4]+"
922.8825@26.96,"3","77.00","93.28","92.75","60.74","1","TG(16:0/17:0/22:0)","C58H112O6","Triacylglycerols","55:0","16:0/17:0/22:0","904.8459","3.0","[M+NH4]+"
974.9126@27.02,"3","77.53","97.92","96.76","58.04","1","TG(18:1(9Z)/19:0/22:1(11Z))","C62H116O6","Triacylglycerols","59:2","18:1/19:0/22:1","956.8772","1.6","[M+NH4]+"
1014.9449@27.18,"3","76.04","94.33","62.51","69.70","3","TG(18:1(9Z)/22:1(11Z)/22:1(11Z))","C65H120O6","Triacylglycerols","62:3","18:1/22:1/22:1","996.9085","2.5","[M+NH4]+"
922.8825@27.23,"3","77.14","93.24","94.46","61.75","1","TG(16:0/17:0/22:0)","C58H112O6","Triacylglycerols","55:0","16:0/17:0/22:0","904.8459","3.0","[M+NH4]+"
988.9317@27.37,"3","75.37","79.71","89.39","58.60","1","TG(18:1(9Z)/20:0/22:1(11Z))","C63H118O6","Triacylglycerols","60:2","18:1/20:0/22:1","970.8928","5.1","[M+NH4]+"
936.8987@27.39,"3","75.32","90.30","69.48","56.34","1","TG(16:0/18:0/22:0)","C59H114O6","Triacylglycerols","56:0","16:0/18:0/22:0","918.8615","3.5","[M+NH4]+"
